time,open,high,low,close,volume
2026-06-01 16:15:00+00:00,4467.392,4467.548,4462.855,4466.584,703
2026-06-01 16:20:00+00:00,4466.64,4468.8,4464.479,4468.111,627
2026-06-01 16:25:00+00:00,4468.465,4469.543,4466.671,4467.835,732
2026-06-01 16:30:00+00:00,4468.126,4472.206,4468.071,4469.602,1028
2026-06-01 16:35:00+00:00,4469.531,4470.998,4467.626,4469.106,674
2026-06-01 16:40:00+00:00,4469.05,4470.01,4467.729,4468.226,502
2026-06-01 16:45:00+00:00,4468.229,4472.087,4467.349,4472.087,579
2026-06-01 16:50:00+00:00,4472.033,4481.032,4471.66,4479.784,1137
2026-06-01 16:55:00+00:00,4479.981,4482.217,4478.526,4479.945,1140
2026-06-01 17:00:00+00:00,4479.876,4480.988,4475.553,4476.384,1060
2026-06-01 17:05:00+00:00,4476.441,4477.457,4471.606,4473.593,831
2026-06-01 17:10:00+00:00,4473.649,4476.064,4473.076,4474.855,545
2026-06-01 17:15:00+00:00,4474.846,4475.868,4473.392,4475.584,487
2026-06-01 17:20:00+00:00,4475.875,4476.731,4473.859,4475.297,574
2026-06-01 17:25:00+00:00,4475.226,4483.044,4472.313,4482.686,1127
2026-06-01 17:30:00+00:00,4482.75,4485.594,4480.338,4481.169,2485
2026-06-01 17:35:00+00:00,4481.408,4484.561,4480.489,4483.046,809
2026-06-01 17:40:00+00:00,4482.815,4491.689,4482.815,4491.689,1746
2026-06-01 17:45:00+00:00,4491.64,4495.495,4491.161,4491.601,1051
2026-06-01 17:50:00+00:00,4491.655,4492.184,4489.115,4491.209,844
2026-06-01 17:55:00+00:00,4491.263,4491.693,4487.353,4487.648,588
2026-06-01 18:00:00+00:00,4487.657,4488.566,4486.334,4486.941,544
2026-06-01 18:05:00+00:00,4486.995,4490.225,4486.733,4489.595,508
2026-06-01 18:10:00+00:00,4489.839,4489.895,4487.995,4488.604,386
2026-06-01 18:15:00+00:00,4488.797,4489.454,4486.676,4489.022,457
2026-06-01 18:20:00+00:00,4489.03,4490.151,4488.424,4489.303,366
2026-06-01 18:25:00+00:00,4488.983,4489.298,4486.377,4486.802,457
2026-06-01 18:30:00+00:00,4486.864,4487.428,4484.714,4486.216,468
2026-06-01 18:35:00+00:00,4486.099,4487.392,4485.715,4485.933,363
2026-06-01 18:40:00+00:00,4486.121,4488.242,4485.854,4488.041,367
2026-06-01 18:45:00+00:00,4488.014,4488.595,4487.369,4488.421,342
2026-06-01 18:50:00+00:00,4488.442,4488.442,4487.184,4487.341,386
2026-06-01 18:55:00+00:00,4487.317,4488.67,4486.564,4486.813,422
2026-06-01 19:00:00+00:00,4486.754,4488.366,4485.161,4487.988,539
2026-06-01 19:05:00+00:00,4487.81,4488.226,4484.654,4485.337,441
