time,open,high,low,close,volume
2026-02-03 15:00:00+00:00,4916.944,4948.345,4904.719,4935.467,40876
2026-02-03 16:00:00+00:00,4935.382,4993.698,4929.986,4955.686,35205
2026-02-03 17:00:00+00:00,4955.572,4969.744,4907.401,4929.225,52755
2026-02-03 18:00:00+00:00,4929.152,4954.125,4885.048,4908.498,44966
2026-02-03 19:00:00+00:00,4908.576,4948.994,4880.394,4927.289,36514
2026-02-03 20:00:00+00:00,4927.2,4956.9,4902.347,4944.63,26752
2026-02-03 21:00:00+00:00,4944.591,4964.332,4933.661,4946.472,11052
2026-02-03 23:00:00+00:00,4958.714,4972.152,4909.66,4947.225,16399
2026-02-04 00:00:00+00:00,4947.443,5016.238,4945.745,5015.64,28547
2026-02-04 01:00:00+00:00,5015.645,5053.437,4985.022,5046.462,38935
2026-02-04 02:00:00+00:00,5046.778,5065.516,5035.637,5040.538,19511
2026-02-04 03:00:00+00:00,5040.426,5073.568,5036.346,5069.976,16344
2026-02-04 04:00:00+00:00,5070.062,5081.325,5056.244,5080.507,8937
2026-02-04 05:00:00+00:00,5080.493,5090.301,5069.264,5079.633,13263
2026-02-04 06:00:00+00:00,5079.711,5082.966,5051.15,5076.639,18890
2026-02-04 07:00:00+00:00,5076.564,5091.426,5062.227,5084.651,12429
2026-02-04 08:00:00+00:00,5084.655,5091.909,5068.643,5083.452,12759
2026-02-04 09:00:00+00:00,5083.585,5086.939,5042.893,5060.142,17035
2026-02-04 10:00:00+00:00,5060.237,5064.283,5041.502,5048.65,13309
2026-02-04 11:00:00+00:00,5048.741,5053.626,5013.497,5047.71,14742
2026-02-04 12:00:00+00:00,5047.6,5063.438,5036.124,5040.926,12153
2026-02-04 13:00:00+00:00,5041.215,5063.581,5023.131,5053.966,25118
2026-02-04 14:00:00+00:00,5054.05,5059.19,4966.814,4986.442,59060
2026-02-04 15:00:00+00:00,4986.264,5007.751,4887.46,4920.561,67043
2026-02-04 16:00:00+00:00,4920.483,4940.055,4852.162,4904.554,59514
2026-02-04 17:00:00+00:00,4904.472,4930.851,4888.171,4898.199,43434
2026-02-04 18:00:00+00:00,4898.176,4935.216,4872.938,4927.406,30289
2026-02-04 19:00:00+00:00,4927.53,4958.056,4914.605,4941.875,21194
2026-02-04 20:00:00+00:00,4941.737,4951.989,4914.241,4938.7,18154
2026-02-04 21:00:00+00:00,4938.606,4970.712,4937.698,4965.167,7315
2026-02-04 23:00:00+00:00,4969.713,5023.817,4969.067,5012.231,10448
2026-02-05 00:00:00+00:00,5012.305,5020.435,4996.845,5006.761,15079
2026-02-05 01:00:00+00:00,5006.903,5012.025,4936.096,4958.957,47911
2026-02-05 02:00:00+00:00,4959.047,4962.152,4804.741,4811.966,80329
2026-02-05 03:00:00+00:00,4812.051,4888.292,4788.755,4880.578,56818
2026-02-05 04:00:00+00:00,4880.502,4891.267,4863.321,4863.601,23625
2026-02-05 05:00:00+00:00,4863.78,4906.729,4826.33,4896.204,34169
2026-02-05 06:00:00+00:00,4896.268,4934.219,4877.749,4920.406,30962
2026-02-05 07:00:00+00:00,4920.265,4941.023,4895.8,4915.112,24567
2026-02-05 08:00:00+00:00,4915.229,4943.56,4901.212,4912.158,24798
